1562034634.886169,45,36,38,122,56,74,45,38
1562034634.902967,55,35,35,117,61,72,65,43
1562034634.93136,57,31,33,103,50,59,60,43
1562034634.946276,76,29,35,111,49,61,100,45
1562034634.968642,88,30,36,117,51,60,106,60
1562034634.983545,102,31,34,145,56,68,108,87
1562034635.006424,106,29,39,149,50,66,104,87
1562034635.028789,111,29,44,147,49,71,105,87
1562034635.043746,101,35,44,142,48,74,79,86
1562034635.066175,97,37,45,153,47,76,72,78
1562034635.081107,84,36,48,134,41,66,66,50
1562034635.103762,75,37,49,153,43,71,54,46
1562034635.126077,84,39,46,175,50,73,52,46
1562034635.141218,82,37,47,185,53,73,40,43
1562034635.163749,75,35,46,178,55,67,55,44
1562034635.186253,72,37,43,175,55,68,60,40
1562034635.201162,74,39,42,156,56,75,61,40
1562034635.2237,74,38,44,154,53,75,59,40
1562034635.246252,71,33,45,166,53,72,56,39
1562034635.261247,71,37,46,162,53,76,37,38
1562034635.283739,73,37,46,166,54,84,38,37
1562034635.306158,86,35,46,173,51,77,41,42
1562034635.321132,74,37,45,154,49,72,40,45
1562034635.343714,75,40,46,146,48,73,44,50
1562034635.368075,76,38,45,137,48,73,51,47
1562034635.381154,77,38,46,130,49,71,48,61
1562034635.403662,62,37,47,114,51,68,47,74
1562034635.427939,77,40,47,108,51,78,59,77
1562034635.441088,77,42,43,80,54,94,66,81
1562034635.463747,79,42,45,104,52,98,70,82
1562034635.487994,81,39,47,106,52,102,73,75
1562034635.501239,82,40,45,102,58,118,77,61
1562034635.525397,68,38,45,127,60,118,73,56
1562034635.546828,69,34,50,131,59,112,67,49
1562034635.568671,66,31,48,119,59,113,59,48
1562034635.583705,72,32,49,118,59,117,63,53
1562034635.606161,71,31,51,144,51,103,60,51
1562034635.628685,75,29,53,226,62,94,55,51
1562034635.643638,74,35,51,232,65,90,56,46
1562034635.666188,83,37,55,259,64,82,58,47
1562034635.688661,86,38,52,268,62,63,50,41
1562034635.70374,98,39,48,266,69,71,58,43
1562034635.726166,99,40,46,213,59,78,80,44
1562034635.748614,103,34,43,215,56,72,82,45
1562034635.763741,101,34,37,195,63,73,86,45
1562034635.786151,123,35,37,203,64,74,110,106
1562034635.808599,117,35,39,205,59,70,151,127
1562034635.823747,121,33,39,199,73,82,153,133
1562034635.84618,124,35,39,210,106,100,161,136
1562034635.868747,121,38,45,215,105,100,176,148
1562034635.891523,90,39,47,230,108,100,164,117
1562034635.906107,98,39,46,220,107,111,149,99
1562034635.9286,87,39,45,242,103,107,158,110
1562034635.951231,113,45,50,252,78,94,166,111
1562034635.966266,118,41,46,234,73,90,148,104
1562034635.988665,124,40,42,205,75,92,150,101
1562034636.003767,124,41,50,225,82,80,142,100
1562034636.026188,138,42,52,187,74,67,134,98
1562034636.048496,112,36,51,167,79,70,122,95
1562034636.063699,109,39,51,210,89,81,123,86
1562034636.086079,106,41,60,224,85,82,120,84
1562034636.108655,95,38,54,227,92,78,111,79
1562034636.123662,90,39,54,243,92,81,96,58
1562034636.145988,94,40,64,231,84,82,83,54
1562034636.168784,94,39,69,206,77,75,77,52
1562034636.183636,90,36,65,195,84,81,76,48
1562034636.206179,116,35,65,162,70,79,64,51
1562034636.228645,111,32,71,130,68,76,50,39
1562034636.243731,112,36,73,138,68,95,53,40
1562034636.266121,112,37,69,165,68,94,53,38
1562034636.288743,110,40,70,168,58,83,51,37
1562034636.303701,80,46,75,181,58,86,43,32
1562034636.326076,71,49,75,187,60,88,44,36
1562034636.356689,64,48,68,179,57,55,38,34
1562034636.363791,56,47,72,179,53,54,38,34
1562034636.386244,52,46,68,166,56,57,38,35
1562034636.416988,53,42,66,150,55,55,33,35
1562034636.423716,43,39,59,164,58,59,45,30
1562034636.446641,46,38,61,165,53,82,49,30
1562034636.476884,43,42,75,120,58,85,52,30
1562034636.491945,45,40,79,144,62,84,49,45
1562034636.506194,46,42,79,150,73,88,54,65
1562034636.536826,48,41,91,133,83,85,54,68
1562034636.551777,47,40,91,156,90,63,52,68
1562034636.566173,45,35,82,162,95,62,51,115
1562034636.588586,51,33,81,148,100,72,65,284
1562034636.612098,56,36,82,144,101,64,83,407
1562034636.626156,55,37,73,138,96,66,81,426
1562034636.648608,58,36,69,141,93,69,83,432
1562034636.671855,58,36,60,134,91,70,85,426
1562034636.686209,54,38,56,121,98,61,128,373
1562034636.708755,48,34,48,116,94,64,129,267
1562034636.73194,48,33,37,114,100,63,142,269
1562034636.746283,47,37,50,89,114,68,147,291
1562034636.768626,56,36,55,89,113,74,148,360
1562034636.791996,57,33,57,100,114,82,130,337
1562034636.806326,61,33,58,108,116,88,159,323
1562034636.828573,60,36,62,104,108,90,152,301
1562034636.852405,59,39,58,86,104,106,153,270
1562034636.874361,55,38,54,87,107,139,161,159
1562034636.888615,58,40,54,79,93,137,145,131
1562034636.912192,57,42,57,84,85,134,102,87
1562034636.926103,65,43,55,96,86,146,127,88
1562034636.948588,68,41,58,115,84,137,122,154
1562034636.979704,67,41,63,128,76,114,114,164
1562034636.986069,68,42,62,133,73,124,127,165
1562034637.00851,70,43,65,198,79,132,178,170
1562034637.031951,63,44,69,241,92,142,169,198
1562034637.045914,63,43,80,346,106,141,172,171
1562034637.068677,59,44,77,380,126,162,188,292
1562034637.091927,58,47,92,448,151,268,191,298
1562034637.10623,54,53,114,509,166,283,149,299
1562034637.128607,60,52,118,543,163,272,135,276
1562034637.151832,53,51,111,494,151,274,155,268
1562034637.166187,57,54,121,513,136,267,139,118
1562034637.196865,53,50,113,478,108,156,145,94
1562034637.211888,52,41,89,410,80,119,158,78
1562034637.226223,46,40,89,348,65,115,165,77
1562034637.248537,50,41,85,334,60,110,141,64
1562034637.279444,51,41,68,276,55,85,131,48
1562034637.286238,51,43,66,250,60,79,125,40
1562034637.308588,53,42,75,218,62,71,111,148
1562034637.331834,56,40,73,235,77,74,111,238
1562034637.346241,58,39,86,251,95,74,151,450
1562034637.368368,67,37,91,244,133,89,234,548
1562034637.398518,69,36,90,236,149,85,254,637
1562034637.405257,70,38,82,226,177,90,273,689
1562034637.427752,67,40,78,196,177,91,280,694
1562034637.450899,64,45,63,173,169,86,276,603
1562034637.47399,54,44,54,152,145,81,220,633
1562034637.488242,61,46,53,135,150,81,212,682
1562034637.511886,70,44,55,144,125,87,236,641
1562034637.534093,73,42,46,157,119,85,221,612
1562034637.548639,73,42,54,141,116,91,209,618
1562034637.57159,73,43,53,150,116,78,203,528
1562034637.594363,67,39,55,171,96,87,262,433
1562034637.60832,61,44,54,198,78,81,228,428
1562034637.631833,56,43,53,185,79,90,237,430
1562034637.654334,55,38,54,202,81,87,245,435
1562034637.67696,54,37,58,196,91,91,277,469
1562034637.691874,61,40,58,203,95,84,197,475
1562034637.714263,56,36,58,191,100,84,207,471
1562034637.728508,59,38,61,183,97,73,201,495
1562034637.751951,61,39,53,175,102,68,219,510
1562034637.781919,58,40,51,220,97,63,193,472
1562034637.788558,50,42,54,223,102,75,199,382
1562034637.812429,53,42,54,217,108,73,208,355
1562034637.841764,52,42,52,234,134,82,219,342
1562034637.848657,50,42,59,380,133,89,213,282
1562034637.894976,51,43,57,369,132,104,233,257
1562034637.896557,54,38,50,368,132,95,277,286
1562034637.907781,57,39,55,374,125,103,258,277
1562034637.931638,58,38,55,367,101,101,251,250
1562034637.953539,73,43,49,234,99,104,252,238
1562034637.968073,78,45,51,230,118,96,234,220
1562034637.9914,76,48,55,223,124,101,189,162
1562034638.014265,73,46,52,217,134,96,196,174
1562034638.028503,71,48,57,211,136,101,199,162
1562034638.051643,56,45,58,180,136,94,177,128
1562034638.074287,51,43,56,160,121,88,166,131
1562034638.088587,51,36,53,159,99,85,196,134
1562034638.111766,49,37,56,167,82,82,195,109
1562034638.133926,50,35,54,186,77,77,199,101
1562034638.150431,51,35,52,183,76,79,206,111
1562034638.17204,47,34,51,178,67,81,199,94
1562034638.194726,48,36,52,174,69,75,175,92
1562034638.208523,51,36,47,146,73,73,169,85
1562034638.231705,48,37,43,126,75,67,156,105
1562034638.254299,44,34,39,128,83,65,146,85
1562034638.268603,46,31,43,135,83,61,144,83
1562034638.306683,41,30,43,123,78,59,152,77
1562034638.314304,36,30,43,165,81,57,143,77
1562034638.329117,42,31,46,161,83,69,144,68
1562034638.351799,44,32,46,168,73,68,144,69
1562034638.374294,45,33,43,171,74,66,176,70
1562034638.396869,42,35,47,183,78,67,160,70
1562034638.419507,45,39,46,163,77,71,158,70
1562034638.434472,40,36,44,168,69,63,167,63
1562034638.456874,40,36,50,216,72,69,163,68
1562034638.47193,42,37,51,219,71,69,153,66
1562034638.49438,48,38,49,215,73,76,138,67
1562034638.516859,48,35,48,217,72,83,198,67
1562034638.532007,51,37,48,247,79,80,186,55
1562034638.554398,51,39,57,225,76,73,197,48
1562034638.584337,48,40,60,218,77,71,194,50
1562034638.591911,44,43,66,215,88,78,207,47
1562034638.614079,42,44,67,225,92,73,149,46
1562034638.636884,40,43,67,189,88,77,165,52
1562034638.652001,41,41,60,162,86,77,196,50
1562034638.674288,45,40,58,193,90,75,180,58
1562034638.696826,43,36,56,197,75,64,169,61
1562034638.712192,46,34,55,170,67,58,170,59
1562034638.734294,45,35,54,213,71,68,170,52
1562034638.757413,44,35,62,226,78,69,178,55
1562034638.772041,41,36,63,202,72,71,177,36
1562034638.794421,45,33,59,194,73,71,181,33
1562034638.816806,44,33,60,218,70,68,179,34
1562034638.831162,43,35,59,191,78,53,165,32
1562034638.854437,51,40,63,209,83,65,98,29
1562034638.884424,52,38,62,245,82,73,134,30
1562034638.891116,53,37,64,253,83,74,135,30
1562034638.914451,52,39,65,244,85,76,132,29
1562034638.936878,52,39,65,242,77,91,166,39
1562034638.951397,45,36,55,218,79,82,184,41
1562034638.974375,45,42,63,232,86,74,185,43
1562034638.997721,45,44,63,236,85,74,183,44
1562034639.011002,44,42,63,257,89,83,192,50
1562034639.034077,46,41,65,256,93,75,214,52
1562034639.055892,50,41,64,277,89,76,205,50
1562034639.070256,51,36,57,246,80,76,190,50
1562034639.093499,50,33,55,260,79,74,190,49
1562034639.116503,54,34,56,297,78,70,195,46
1562034639.130682,52,35,59,312,75,62,141,36
1562034639.154096,49,35,73,298,72,60,128,40
1562034639.176864,47,41,72,289,78,61,118,38
1562034639.198639,51,47,72,288,88,71,167,39
1562034639.21532,50,47,75,247,84,84,228,40
1562034639.236303,50,45,73,255,90,86,241,39
1562034639.258407,50,45,61,246,90,87,241,37
1562034639.274467,48,38,59,252,94,94,240,44
1562034639.295287,44,33,56,229,90,93,227,47
1562034639.317828,39,31,51,230,91,75,158,49
1562034639.341907,39,34,57,247,92,78,154,53
1562034639.355595,44,37,59,257,89,87,159,52
1562034639.378591,46,39,64,312,84,79,194,50
1562034639.411158,50,42,67,312,92,79,187,48
1562034639.41606,54,43,65,309,97,82,220,41
1562034639.438632,56,43,61,291,88,88,245,91
1562034639.455482,53,43,55,346,107,92,244,98
1562034639.476238,54,43,52,320,117,95,230,99
1562034639.498661,50,42,55,319,106,91,229,100
1562034639.515447,47,40,58,313,111,88,212,102
1562034639.536258,50,39,56,296,110,82,195,62
1562034639.558637,51,39,53,278,98,78,203,60
1562034639.575137,50,37,51,253,89,76,193,56
1562034639.595609,54,37,50,259,97,87,189,55
1562034639.61777,56,41,51,252,87,87,201,56
1562034639.634238,50,45,51,257,91,86,194,61
1562034639.65562,48,40,50,213,91,79,182,50
1562034639.678123,49,41,53,252,92,79,182,58
1562034639.694758,42,40,49,241,91,70,208,59
1562034639.717567,40,38,47,247,98,75,189,64
1562034639.738576,40,34,49,243,98,72,173,59
1562034639.755398,39,36,50,271,96,69,192,59
1562034639.776189,42,36,48,236,91,86,192,52
1562034639.806137,43,35,55,281,95,85,176,51
1562034639.815398,50,33,59,275,92,84,172,42
1562034639.837921,50,33,56,289,96,86,184,87
1562034639.866225,51,33,58,266,110,100,169,89
1562034639.875356,50,33,55,299,139,99,188,91
1562034639.896248,49,34,52,286,140,99,171,92
1562034639.918821,42,32,46,300,139,99,178,93
1562034639.935776,44,35,52,321,136,100,171,57
1562034639.956236,44,34,48,309,125,89,163,56
1562034639.978624,42,34,52,271,97,80,165,52
1562034639.995531,46,35,49,316,104,79,173,51
1562034640.016416,46,37,50,300,105,79,173,54
1562034640.038598,50,38,47,252,106,85,180,85
1562034640.055305,53,38,47,264,109,87,194,92
1562034640.076225,52,44,46,262,106,79,175,94
1562034640.105892,53,44,43,179,97,77,159,97
1562034640.115202,56,43,50,187,92,72,149,93
1562034640.13596,50,42,48,215,99,84,188,74
1562034640.158519,47,43,54,254,119,99,184,63
1562034640.175399,54,35,53,249,124,103,179,61
1562034640.196143,50,37,55,241,122,103,179,57
1562034640.218531,51,38,47,224,127,106,213,105
1562034640.241041,56,36,47,220,123,88,195,110
1562034640.255997,56,38,45,167,101,69,201,113
1562034640.280322,55,36,45,165,104,64,201,117
1562034640.30984,57,39,49,162,103,64,204,117
1562034640.316114,52,38,49,164,98,62,172,85
1562034640.338754,56,37,48,144,110,79,188,93
1562034640.362963,54,36,45,126,110,85,176,92
1562034640.376252,53,36,47,219,107,84,178,86
1562034640.398656,50,35,44,224,119,86,176,85
1562034640.421146,54,37,45,233,122,95,163,78
1562034640.436286,46,40,45,225,108,88,138,61
1562034640.45871,44,41,43,222,105,85,136,61
1562034640.481214,45,43,41,194,108,85,150,62
1562034640.496262,46,40,49,200,106,86,150,62
1562034640.52064,44,37,54,189,104,78,146,58
1562034640.541178,42,35,57,185,103,67,106,42
1562034640.556356,43,31,58,183,103,57,132,59
1562034640.578709,37,28,60,104,95,58,122,56
1562034640.601192,39,32,51,82,83,52,122,58
1562034640.623751,40,31,46,92,87,43,141,63
1562034640.638678,47,31,45,102,91,68,139,88
1562034640.661181,48,33,46,115,95,71,116,87
1562034640.676134,48,37,42,121,92,72,110,93
1562034640.698682,49,38,42,119,86,85,149,103
1562034640.721223,50,40,42,152,81,95,145,114
1562034640.736179,46,40,40,160,77,87,145,161
1562034640.75856,44,38,38,154,71,87,152,162
1562034640.781165,47,39,38,164,77,94,145,177
1562034640.797726,48,38,40,213,76,83,105,208
1562034640.818681,44,37,40,191,83,75,111,237
1562034640.841076,44,38,40,186,84,67,158,207
1562034640.856176,45,38,40,184,89,61,157,222
1562034640.886726,58,40,38,181,105,91,191,479
1562034640.901146,56,40,35,118,107,94,200,498
1562034640.916218,58,40,36,107,99,92,191,494
1562034640.938585,76,40,47,101,112,96,189,724
1562034640.960985,78,41,51,109,115,99,195,729
1562034640.977695,72,37,56,129,98,60,188,598
1562034640.998607,76,36,56,131,126,55,203,747
1562034641.021182,91,44,61,132,141,67,252,872
1562034641.036245,79,43,57,138,140,69,229,702
1562034641.058653,78,44,54,134,135,70,223,704
1562034641.081416,77,43,51,109,132,72,208,718
1562034641.096145,76,48,55,108,116,104,238,601
1562034641.118652,55,40,49,128,98,97,184,407
1562034641.141203,52,42,48,120,92,94,187,444
1562034641.156141,57,45,56,124,104,94,189,544
1562034641.178629,54,44,59,129,111,103,191,566
1562034641.201154,49,38,54,127,110,89,150,508
1562034641.223653,46,37,56,109,111,88,152,494
1562034641.238628,44,36,60,176,108,88,147,446
1562034641.261169,37,31,55,177,97,86,150,294
1562034641.283521,41,35,61,239,92,81,150,179
1562034641.300385,41,37,65,294,82,67,172,128
1562034641.32108,46,40,66,319,86,72,168,112
1562034641.351867,49,43,63,306,85,74,197,98
1562034641.358564,48,43,63,308,87,73,190,82
1562034641.381291,47,41,57,285,88,66,184,68
1562034641.411904,47,41,57,284,91,63,138,57
1562034641.418652,45,42,60,305,85,72,181,77
1562034641.441496,44,44,63,299,83,82,148,71
1562034641.463709,43,44,61,298,92,88,150,71
1562034641.478567,43,45,59,284,94,92,151,69
1562034641.501105,44,43,58,261,96,94,184,87
1562034641.523637,45,41,52,213,94,86,154,71
1562034641.538563,43,34,43,199,91,75,156,70
1562034641.561128,43,34,42,193,77,70,154,68
1562034641.583643,46,35,39,188,74,84,151,67
1562034641.598789,46,37,40,198,72,83,139,42
1562034641.620994,47,39,48,201,76,87,188,48
1562034641.643743,48,42,54,201,79,85,195,51
1562034641.658675,51,42,57,213,83,86,198,50
1562034641.681133,47,44,60,210,85,94,198,52
1562034641.703741,51,42,64,174,79,92,186,50
1562034641.71868,48,39,60,194,76,84,151,36
1562034641.741141,50,40,56,204,76,85,165,42
1562034641.7638,50,41,58,214,69,83,162,42
1562034641.778586,50,38,69,244,64,54,167,38
1562034641.809519,47,42,65,255,67,60,188,40
1562034641.824109,48,43,63,234,72,63,173,41
1562034641.838582,45,38,64,240,73,62,156,37
1562034641.869381,46,36,64,226,73,67,158,40
1562034641.883707,46,38,60,326,76,65,150,40
1562034641.90703,43,37,62,329,74,65,109,39
1562034641.921205,45,39,62,330,66,72,140,38
1562034641.9437,44,41,61,324,60,72,137,31
1562034641.958555,40,42,56,325,64,66,130,29
1562034641.981208,39,41,43,196,59,63,131,41
1562034642.003741,41,40,34,169,81,62,160,92
1562034642.018723,42,38,34,177,99,67,186,98
1562034642.041208,43,37,37,177,139,76,191,100
1562034642.063744,44,34,38,170,146,78,192,108
1562034642.086759,47,33,39,159,153,98,214,165
1562034642.109403,51,33,43,161,150,108,212,174
1562034642.123669,53,34,45,149,153,103,165,188
1562034642.146813,51,32,42,141,127,99,152,200
1562034642.160956,57,39,51,218,150,114,156,203
1562034642.183732,56,43,51,231,153,111,207,160
1562034642.206958,53,42,49,225,156,101,190,135
1562034642.221204,51,40,49,264,145,95,219,115
1562034642.251972,54,41,51,265,137,104,219,92
1562034642.266913,50,38,44,265,119,100,251,81
1562034642.281685,47,40,47,264,120,92,201,96
1562034642.30438,47,39,53,276,111,105,213,85
1562034642.327096,43,44,55,315,114,108,186,183
1562034642.341208,42,47,67,407,143,101,262,437
1562034642.364413,50,49,68,407,138,98,251,515
1562034642.394429,52,48,66,398,127,94,252,529
1562034642.401263,51,49,65,389,125,78,251,598
1562034642.424721,61,47,63,329,126,79,256,649
1562034642.446924,63,46,50,200,99,81,179,551
1562034642.461699,56,41,46,137,96,76,160,496
1562034642.483934,53,38,50,139,96,75,203,490
1562034642.507459,67,36,47,136,117,71,222,643
1562034642.520236,60,36,45,144,118,69,217,585
1562034642.543465,60,34,51,167,134,81,263,698
1562034642.566193,71,34,55,159,150,79,312,763
1562034642.580461,71,33,51,164,150,78,290,776
1562034642.604091,64,35,51,168,147,88,290,661
1562034642.626727,66,41,54,164,157,94,304,742
1562034642.641099,67,43,49,160,163,83,285,710
1562034642.664284,58,45,53,148,144,80,246,638
1562034642.686832,71,46,55,140,157,81,253,742
1562034642.701091,68,45,55,134,166,86,231,705
1562034642.724208,68,41,50,122,161,81,220,625
1562034642.746778,86,41,56,96,173,74,257,652
1562034642.760899,95,46,58,107,173,79,254,731
1562034642.784308,89,45,55,108,165,84,240,621
1562034642.806694,92,42,55,119,151,72,253,634
1562034642.830431,93,41,57,124,149,72,247,676
1562034642.844315,74,37,48,185,129,75,196,572
1562034642.867425,64,27,39,178,132,68,190,498
1562034642.889062,62,31,41,179,127,74,209,487
1562034642.904376,57,33,42,178,120,73,195,450
1562034642.926849,56,34,47,185,118,71,188,380
1562034642.941122,53,33,52,158,106,73,193,332
1562034642.964278,52,36,58,218,107,91,193,270
1562034642.987318,47,34,58,225,113,88,203,271
1562034643.001044,47,33,56,235,122,86,199,242
1562034643.024359,42,32,50,235,113,86,217,189
1562034643.046848,42,32,54,221,108,89,197,172
1562034643.061203,40,30,52,203,115,78,213,153
1562034643.09238,40,33,50,204,132,69,191,109
1562034643.107225,39,36,51,198,129,71,190,115
1562034643.129424,45,38,55,200,153,72,191,116
1562034643.151741,50,40,59,230,157,74,230,111
1562034643.167419,48,39,55,214,150,78,259,117
1562034643.189296,51,35,54,221,136,77,250,106
1562034643.204318,58,35,53,234,186,88,261,87
1562034643.22685,57,35,52,240,193,90,252,83
1562034643.249809,54,37,38,202,204,84,262,95
1562034643.264326,54,38,37,189,208,72,244,90
1562034643.286904,57,43,39,221,237,104,245,94
1562034643.325098,54,48,51,222,265,106,241,101
1562034643.32733,53,48,48,232,251,105,247,100
1562034643.354422,51,46,53,242,248,104,202,88
1562034643.369449,50,47,56,238,272,107,151,70
1562034643.384265,49,49,57,215,254,85,215,65
1562034643.414427,47,42,57,255,194,82,212,67
1562034643.429415,48,43,59,241,204,81,199,68
1562034643.443642,49,44,66,236,201,79,193,72
1562034643.466828,48,45,66,233,163,81,198,69
1562034643.489939,44,38,66,208,157,69,154,95
1562034643.504347,45,40,61,141,162,65,146,84
1562034643.526954,47,40,65,128,168,66,143,86
1562034643.549437,46,39,55,118,156,71,145,84
1562034643.563781,49,36,54,122,166,70,164,103
1562034643.586986,53,43,57,139,175,78,178,90
1562034643.609372,54,42,61,126,173,79,185,86
1562034643.623713,50,41,61,129,160,77,185,86
1562034643.646845,50,40,59,122,160,79,187,85
1562034643.669349,49,42,59,115,150,78,182,78
1562034643.683786,45,38,59,105,140,72,188,73
1562034643.721995,46,38,56,107,129,63,204,104
1562034643.729292,47,39,50,99,125,64,209,108
1562034643.743656,52,38,50,104,131,63,212,108
1562034643.766785,53,40,49,119,143,72,240,102
1562034643.789836,54,36,43,130,138,80,209,110
1562034643.812073,49,36,45,126,136,78,200,85
1562034643.826869,56,44,47,124,146,97,201,85
1562034643.849363,54,47,51,121,147,97,194,85
1562034643.863864,51,45,54,106,137,94,178,81
1562034643.886889,51,46,54,142,133,90,183,60
1562034643.916852,52,46,54,167,127,97,174,52
1562034643.923741,49,39,52,193,113,81,175,72
1562034643.946912,48,36,48,208,113,82,172,70
1562034643.969854,286,304,249,399,340,194,446,307
1562034643.983699,628,486,438,532,703,246,574,394
1562034644.006956,636,511,452,548,715,259,585,402
1562034644.029256,641,518,457,542,724,260,586,399
1562034644.051831,646,522,463,551,732,262,590,402
1562034644.066803,587,431,397,488,667,194,422,270
1562034644.089436,188,208,170,328,262,126,210,115
1562034644.111887,164,138,129,292,243,90,175,82
1562034644.126936,149,112,113,291,213,83,177,81
1562034644.149359,124,90,89,290,176,70,164,64
1562034644.17204,100,63,70,226,144,68,157,53
1562034644.194301,77,47,62,223,142,63,189,50
1562034644.209422,70,44,58,234,120,61,184,49
1562034644.231854,61,41,52,233,124,64,167,39
1562034644.254448,60,41,53,215,134,93,166,37
1562034644.269371,59,37,49,194,123,92,137,42
1562034644.291981,59,39,61,196,118,91,128,37
1562034644.306131,56,39,58,177,137,96,165,37
1562034644.337948,55,40,63,214,129,96,171,36
1562034644.375022,58,36,62,218,304,75,175,34
1562034644.377118,51,37,65,204,348,74,176,36
1562034644.390392,51,31,59,221,388,79,166,36
1562034644.413492,52,38,63,232,551,81,133,36
1562034644.435356,57,325,82,233,628,85,128,38
1562034644.450921,97,378,100,221,984,215,125,41
1562034644.478712,177,430,115,235,1178,825,131,45
1562034644.495516,317,453,158,211,1287,1096,108,55
1562034644.510491,327,540,160,204,1486,1324,116,62
1562034644.531198,349,437,175,158,1611,1571,116,67
1562034644.547945,347,408,167,170,1507,1695,117,65
1562034644.570547,319,416,157,148,1402,1582,102,63
1562034644.59116,200,502,268,137,1374,1622,84,56
1562034644.607931,193,427,321,139,1163,1539,68,51
1562034644.630334,213,449,381,467,1022,1512,81,58
1562034644.651147,358,439,454,670,1013,1628,83,70
1562034644.67367,364,427,485,911,972,1598,86,68
1562034644.697851,380,351,449,925,893,1444,101,72
1562034644.71121,379,363,782,1039,827,1379,124,75
1562034644.728051,367,464,1020,1050,782,1166,128,84
1562034644.750474,304,891,1070,1057,651,843,138,104
1562034644.771297,585,1134,1135,942,627,809,173,106
1562034644.788132,748,1182,1216,990,569,877,219,105
1562034644.808705,794,1270,1076,965,536,945,257,105
1562034644.831276,874,1275,943,935,491,1093,272,96
1562034644.855418,877,1103,932,845,372,1067,281,74
1562034644.868601,806,961,951,900,361,1134,319,74
1562034644.893054,855,1078,912,892,488,1039,320,72
1562034644.907935,851,1001,947,856,530,964,305,70
1562034644.928645,859,1072,939,931,524,772,425,73
1562034644.945331,867,1086,1023,1021,527,761,426,79
1562034644.968072,900,1025,999,979,576,727,427,92
1562034644.98861,806,929,999,1032,524,814,432,122
1562034645.005429,800,994,971,1012,572,808,500,143
1562034645.027758,818,902,962,919,666,828,595,158
1562034645.048499,847,913,859,826,742,835,649,167
1562034645.06523,776,931,847,752,728,740,850,173
1562034645.087971,731,931,811,618,699,614,891,177
1562034645.110234,720,844,786,694,633,604,932,197
1562034645.125274,634,837,721,718,494,537,906,326
1562034645.148219,577,722,655,671,353,506,888,411
1562034645.168782,536,653,578,640,281,456,685,407
1562034645.185487,457,503,538,629,253,434,615,409
1562034645.207979,430,502,460,481,186,483,481,398
1562034645.228683,344,443,386,325,214,512,287,326
1562034645.245423,280,411,353,275,218,513,196,211
1562034645.267967,221,368,340,279,374,521,144,212
1562034645.288571,238,350,323,276,491,532,135,196
1562034645.30553,206,294,323,265,626,454,116,187
1562034645.33561,211,284,315,209,644,409,94,123
1562034645.356206,206,266,332,174,685,332,103,115
1562034645.365428,197,274,289,143,619,392,110,113
1562034645.387909,179,267,245,84,531,369,111,111
1562034645.416129,169,252,220,52,366,391,113,110
1562034645.425249,152,259,211,56,310,389,155,115
1562034645.448739,153,444,180,54,180,379,169,93
1562034645.476297,216,471,152,54,159,297,164,90
1562034645.491337,198,467,142,52,157,253,161,75
1562034645.508039,195,463,138,60,142,153,191,77
1562034645.528561,191,440,115,58,134,128,173,77
1562034645.551189,184,236,61,57,130,119,159,77
1562034645.576128,90,145,49,59,95,52,158,76
1562034645.588652,64,124,43,62,74,51,173,74
1562034645.611791,61,114,34,65,74,44,155,73
1562034645.628023,56,109,34,68,73,39,158,76
1562034645.648567,55,110,38,70,97,39,166,77
1562034645.671183,54,63,43,67,98,47,175,78
1562034645.693663,51,58,44,67,101,46,167,80
1562034645.70864,54,55,45,58,98,50,162,76
1562034645.731214,55,53,47,48,101,51,142,66
1562034645.747998,56,48,44,49,89,50,139,67
1562034645.768709,55,49,38,54,92,45,140,67
1562034645.791225,58,42,37,54,103,46,137,65
1562034645.821857,52,35,35,62,103,47,141,63
1562034645.828533,48,30,35,62,103,48,146,70
1562034645.853443,45,31,35,60,88,47,162,73
1562034645.868042,46,29,35,53,88,44,165,78
1562034645.888692,46,33,35,61,73,46,161,79
1562034645.920615,53,37,39,60,70,45,150,79
1562034645.949335,53,40,36,59,63,48,150,62
1562034645.956201,52,40,37,60,64,48,132,56
1562034645.973103,52,42,41,61,54,48,125,61
1562034645.993686,48,41,43,53,53,48,128,66
1562034646.016242,43,40,42,45,54,47,128,67
1562034646.031235,38,40,43,45,64,48,119,67
1562034646.053694,41,41,43,40,64,54,146,68
1562034646.076132,38,41,43,50,58,55,142,53
1562034646.091052,40,40,43,62,55,53,143,50
1562034646.113575,43,40,43,71,76,55,148,73
1562034646.136242,44,39,45,74,80,52,147,101
1562034646.151192,44,35,44,77,90,48,101,108
1562034646.173383,47,34,44,73,92,49,91,112
1562034646.196204,48,34,43,77,91,49,93,112
1562034646.211214,44,33,43,76,76,48,91,111
1562034646.233853,43,35,43,84,64,47,122,86
1562034646.256212,41,34,44,82,45,49,137,76
1562034646.271277,40,33,39,80,44,47,141,72
1562034646.293583,38,33,40,81,49,45,158,74
1562034646.316489,43,30,39,94,57,41,160,70
1562034646.331394,42,28,35,89,83,40,179,69
1562034646.353729,40,30,36,94,84,44,171,67
1562034646.376286,38,30,38,98,94,47,176,67
1562034646.391289,38,27,34,96,110,48,184,75
1562034646.421879,41,30,34,91,129,50,196,72
1562034646.437096,42,31,36,150,304,55,165,71
1562034646.451244,43,61,36,155,321,57,166,73
1562034646.473709,44,91,41,156,333,54,158,72
1562034646.496562,45,96,44,153,331,56,127,58
1562034646.51115,39,101,43,147,334,55,120,57
